Order_ID;Branch_Start;Branch_Drop;Pengirim;Penerima;Alamat Penerima;Weather_Condition;Vehicle_Type;Category;arrival_status;Start_Latitude;Start_Longitude;Quantity;Weight;Vehicle_Type_Assigned;picked;Batch_Number;Vehicle_Assigned
vmvs590127376;Lembong;Gresik;Rachel Rodriguez;Taylor Baker;Jalan Braga No.353, RT 6/RW 2;Sunny;cargo truck;Sports;Lebih Cepat Sampai;-6.9165602;107.610072;5.0;9.5;van;True;33;van
xyyo738416527;Lembong;Makassar;George Taylor;Margaret Morton;Pasir Kaliki No.815, RT 10/RW 2;Sunny;pick up truck;Shoes;Tepat Waktu;-6.9165602;107.610072;5.0;9.5;van;True;33;van
nyed237442674;Lembong;Bukittinggi;Laura Butler;Austin Wall;Ciwidey No.109, RT 4/RW 6;Sunny;pick up truck;Home;Lebih Cepat Sampai;-6.9165602;107.610072;1.0;9.6;van;True;33;van
xvir117469940;Lembong;Ambon;James Collins;Dylan Hamilton;Lembong No.577, RT 7/RW 7;Sunny;pick up truck;Shoes;Tepat Waktu;-6.9165602;107.610072;8.0;9.6;van;True;33;van
kdlk855322342;Lembong;Medan;Theodore Baldwin;Jon Taylor;Lembong No.566, RT 2/RW 5;Sunny;pick up truck;Home;Lebih Cepat Sampai;-6.9165602;107.610072;1.0;9.8;van;True;34;pick up truck
xphq275696584;Lembong;Mataram;Linda Henderson;Emily Jones;Riau No.437, RT 7/RW 4;Sunny;van;Sports;Terlambat;-6.9165602;107.610072;9.0;9.9;van;True;34;pick up truck
ihqp592652983;Lembong;South Tangerang;Jacob Avila;David Thomas;Dago No.830, RT 6/RW 2;Sunny;van;Shoes;Terlambat;-6.9165602;107.610072;9.0;9.9;van;True;35;pick up truck
bbyy499487682;Lembong;Mojokerto;Larry Page;Pamela Hancock;Dago No.265, RT 3/RW 3;Sunny;pick up truck;Electronics;Terlambat;-6.9165602;107.610072;1.0;9.9;van;True;35;pick up truck
oquh240610273;Lembong;Bekasi;Grace Rivas MD;Cody Roberts;Ciwidey No.69, RT 8/RW 6;Sunny;pick up truck;Toys;Terlambat;-6.9165602;107.610072;9.0;9.9;van;True;36;cargo truck
tgws145674844;Lembong;Solok;Gary Robinson;Kyle Khan;Cihampelas No.247, RT 10/RW 1;Sunny;cargo truck;Electronics;Terlambat;-6.9165602;107.610072;1.0;9.9;van;True;36;cargo truck
ifkv178611785;Lembong;Jakarta;Danielle Avila;Michael Bennett;Jalan Braga No.245, RT 5/RW 7;Sunny;pick up truck;Home;Terlambat;-6.9165602;107.610072;1.0;9.9;van;True;36;cargo truck
bnun609044775;Lembong;Semarang;Kathryn Morris;Shirley Leonard;Dago No.634, RT 3/RW 1;Sunny;cargo truck;Grocery;Terlambat;-6.9165602;107.610072;10.0;10.0;van;True;36;cargo truck
uamb573010037;Lembong;Solok;Sarah Bryant;Louis Castaneda;Cihampelas No.217, RT 9/RW 8;Sunny;van;Books;Tepat Waktu;-6.9165602;107.610072;10.0;10.0;van;True;36;cargo truck
yugd260488024;Lembong;Prabumulih;James Miller;Joshua Miller;Jalan Braga No.939, RT 9/RW 7;Sunny;cargo truck;Sports;Terlambat;-6.9165602;107.610072;4.0;10.0;van;True;36;cargo truck
pyla125566522;Lembong;Padang;William Sanchez;Mitchell Dickerson;Lembong No.734, RT 6/RW 1;Sunny;cargo truck;Toys;Tepat Waktu;-6.9165602;107.610072;6.0;10.2;cargo truck;True;37;van
mzpx317915115;Lembong;Bukittinggi;Olivia Vance;Steven Fernandez;Setiabudi No.166, RT 7/RW 2;Sunny;pick up truck;Electronics;Terlambat;-6.9165602;107.610072;2.0;10.4;cargo truck;True;37;van
nstz564416500;Lembong;Cimahi;Kayla Powell;Derek Marks;Kebon Kawung No.156, RT 6/RW 8;Sunny;pick up truck;Sports;Terlambat;-6.9165602;107.610072;5.0;10.5;cargo truck;True;37;van
hgvp189522861;Lembong;Medan;Sharon Mcdonald;Catherine Orr;Setiabudi No.137, RT 8/RW 8;Sunny;pick up truck;Shoes;Terlambat;-6.9165602;107.610072;7.0;10.5;cargo truck;True;38;cargo truck
miap641326523;Lembong;Metro;Melanie Daniels;Janet Ramsey;Setiabudi No.904, RT 8/RW 7;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.9165602;107.610072;7.0;10.5;cargo truck;True;38;cargo truck
xlks613740675;Lembong;Semarang;Cassandra Taylor;Zachary Acosta;Setiabudi No.623, RT 7/RW 6;Sunny;pick up truck;Shoes;Tepat Waktu;-6.9165602;107.610072;5.0;10.5;cargo truck;True;38;cargo truck
hpkf048892460;Lembong;Prabumulih;Aaron Acevedo;Stacey Gallegos;Ciwidey No.793, RT 1/RW 4;Sunny;pick up truck;Home;Lebih Cepat Sampai;-6.9165602;107.610072;2.0;10.6;cargo truck;True;38;cargo truck
ozpa102267289;Lembong;Serang;Juan Day;Catherine Johnson;Setiabudi No.426, RT 2/RW 10;Sunny;van;Shoes;Lebih Cepat Sampai;-6.9165602;107.610072;9.0;10.8;cargo truck;True;38;cargo truck
xqju897599340;Lembong;Surabaya;Jared Ramos;Craig Norris;Kebon Kawung No.622, RT 5/RW 6;Sunny;cargo truck;Sports;Terlambat;-6.9165602;107.610072;4.0;10.8;cargo truck;True;39;van
nffo246269547;Lembong;Semarang;Robert Sellers;Justin Delacruz;Riau No.204, RT 9/RW 7;Sunny;pick up truck;Home;Lebih Cepat Sampai;-6.9165602;107.610072;2.0;11.0;cargo truck;True;39;van
ocmd304725933;Lembong;Ternate;Jacqueline Byrd;John Mccullough;Lembong No.400, RT 8/RW 6;Sunny;cargo truck;Home;Tepat Waktu;-6.9165602;107.610072;2.0;11.0;cargo truck;True;39;van
tagy169782724;Lembong;Pagar Alam;David Baird;Cody Reeves;Setiabudi No.960, RT 1/RW 7;Sunny;cargo truck;Toys;Lebih Cepat Sampai;-6.9165602;107.610072;4.0;11.2;cargo truck;True;40;pick up truck
iypz557761478;Lembong;Pagar Alam;Danielle Andrews;Traci George;Jalan Braga No.21, RT 4/RW 7;Sunny;pick up truck;Sports;Terlambat;-6.9165602;107.610072;7.0;11.2;cargo truck;True;41;van
tsij860916089;Lembong;Bandung;Shane Fuller;Cassandra Wallace;Jalan Braga No.595, RT 7/RW 1;Sunny;pick up truck;Home;Lebih Cepat Sampai;-6.9165602;107.610072;2.0;11.2;cargo truck;True;41;van
ozon807510810;Lembong;Depok;Adrienne Gonzales;John Kennedy;Cihampelas No.381, RT 5/RW 5;Sunny;pick up truck;Toys;Lebih Cepat Sampai;-6.9165602;107.610072;6.0;11.4;cargo truck;True;41;van
wqnt909028555;Lembong;Pematang Siantar;Dr. Melvin Morales;Amy Vasquez;Setiabudi No.266, RT 4/RW 8;Sunny;pick up truck;Clothing;Terlambat;-6.9165602;107.610072;6.0;11.4;cargo truck;True;42;pick up truck
czlj675023868;Lembong;South Tangerang;Laura Ho DVM;Ashley Hernandez;Dago No.138, RT 1/RW 2;Sunny;pick up truck;Electronics;Tepat Waktu;-6.9165602;107.610072;2.0;11.4;cargo truck;True;43;pick up truck
upqu132399829;Lembong;Bandar Lampung;Kristina Coleman;Melissa Ramirez;Setiabudi No.525, RT 2/RW 7;Sunny;cargo truck;Sports;Lebih Cepat Sampai;-6.9165602;107.610072;5.0;12.0;cargo truck;True;44;cargo truck
oego799777782;Lembong;Semarang;Annette Stephens;Dawn Martin;Jalan Braga No.213, RT 8/RW 5;Sunny;pick up truck;Toys;Lebih Cepat Sampai;-6.9165602;107.610072;8.0;12.0;cargo truck;True;44;cargo truck
qykz100710953;Lembong;Ambon;Stacy Tran;Michael Costa;Pasir Kaliki No.69, RT 9/RW 4;Sunny;cargo truck;Sports;Terlambat;-6.9165602;107.610072;8.0;12.0;cargo truck;True;44;cargo truck
zsbj695056320;Lembong;Gresik;Andrew Johnson;Alexa Smith;Buah Batu No.349, RT 4/RW 9;Sunny;pick up truck;Sports;Terlambat;-6.9165602;107.610072;8.0;12.0;cargo truck;True;44;cargo truck
rbze294941505;Lembong;Palu;Christopher Williams;Michael Hill;Dago No.718, RT 7/RW 7;Sunny;pick up truck;Shoes;Tepat Waktu;-6.9165602;107.610072;6.0;12.0;cargo truck;True;44;cargo truck
kmxz889695052;Lembong;Palu;Brett Ramirez;Erin Rivera;Pasir Kaliki No.250, RT 10/RW 9;Sunny;pick up truck;Toys;Lebih Cepat Sampai;-6.9165602;107.610072;10.0;12.0;cargo truck;True;45;cargo truck
pgmk441081857;Lembong;Palu;Gregory Singleton;James Smith;Cihampelas No.899, RT 3/RW 4;Sunny;cargo truck;Sports;Lebih Cepat Sampai;-6.9165602;107.610072;5.0;12.5;cargo truck;True;45;cargo truck
kyyo639373235;Lembong;Surabaya;Timothy Martin;Derek Turner;Cihampelas No.142, RT 3/RW 5;Sunny;pick up truck;Sports;Terlambat;-6.9165602;107.610072;9.0;12.6;cargo truck;True;45;cargo truck
oxyl079355618;Lembong;Tebing Tinggi;Stephanie Rich;Daniel Chan;Cihampelas No.297, RT 2/RW 1;Sunny;cargo truck;Home;Lebih Cepat Sampai;-6.9165602;107.610072;2.0;12.6;cargo truck;True;45;cargo truck
mral539269086;Lembong;Sorong;Vanessa Valentine;Katherine Vega;Buah Batu No.401, RT 10/RW 8;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;-6.9165602;107.610072;9.0;12.6;cargo truck;True;46;cargo truck
mnxu741053768;Lembong;Mojokerto;Kylie Bennett;Michelle Simmons;Cihampelas No.33, RT 8/RW 3;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;-6.9165602;107.610072;10.0;13.0;cargo truck;True;46;cargo truck
juvh163508016;Lembong;Sawahlunto;Lisa Mack;Timothy Caldwell;Pasir Kaliki No.137, RT 2/RW 1;Sunny;pick up truck;Home;Tepat Waktu;-6.9165602;107.610072;2.0;13.0;cargo truck;True;46;cargo truck
oraj996716948;Lembong;Kupang;William Oconnor;Robert Rhodes;Cihampelas No.612, RT 4/RW 7;Sunny;pick up truck;Electronics;Lebih Cepat Sampai;-6.9165602;107.610072;2.0;13.2;cargo truck;True;46;cargo truck
jazg126368141;Lembong;Mataram;Bethany Gonzales;Emily Jones;Lembong No.806, RT 8/RW 1;Sunny;pick up truck;Home;Tepat Waktu;-6.9165602;107.610072;2.0;13.2;cargo truck;True;47;pick up truck
zgps752048106;Lembong;Pematang Siantar;Katie Rivera;Michael Anderson;Dago No.77, RT 1/RW 2;Sunny;pick up truck;Toys;Terlambat;-6.9165602;107.610072;7.0;13.3;cargo truck;True;48;van
oxbt465393671;Lembong;Prabumulih;Collin Lee;Robert Rojas;Kebon Kawung No.631, RT 5/RW 10;Sunny;cargo truck;Home;Terlambat;-6.9165602;107.610072;2.0;13.4;cargo truck;True;48;van
njvp276867798;Lembong;Malang;Lisa Mcdaniel;William Parker;Pasir Kaliki No.159, RT 8/RW 3;Sunny;pick up truck;Clothing;Terlambat;-6.9165602;107.610072;9.0;13.5;cargo truck;True;49;cargo truck
eldz626384741;Lembong;Palembang;Alexander Herrera;Kevin Beck;Setiabudi No.520, RT 6/RW 10;Sunny;pick up truck;Electronics;Terlambat;-6.9165602;107.610072;2.0;13.6;cargo truck;True;49;cargo truck
odaw280142076;Lembong;Palu;Alexander Jensen;Mary Meyers;Jalan Braga No.856, RT 6/RW 5;Sunny;pick up truck;Electronics;Terlambat;-6.9165602;107.610072;2.0;13.8;cargo truck;True;49;cargo truck
clzq390319366;Lembong;Banda Aceh;William Stephens;Deanna Roberson;Jalan Braga No.946, RT 1/RW 5;Sunny;pick up truck;Clothing;Tepat Waktu;-6.9165602;107.610072;6.0;13.8;cargo truck;True;49;cargo truck
ahan248291805;Lembong;Bukittinggi;Kevin Cuevas;Cody Gardner;Setiabudi No.102, RT 3/RW 5;Sunny;pick up truck;Sports;Terlambat;-6.9165602;107.610072;6.0;13.8;cargo truck;True;50;pick up truck
ixxk226123953;Lembong;Sorong;Lisa Valentine;Kimberly Johnson;Buah Batu No.99, RT 6/RW 6;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;-6.9165602;107.610072;7.0;14.0;cargo truck;True;51;pick up truck
yoiz065645940;Lembong;Bukittinggi;Jordan Brock;Jennifer Jackson;Cihampelas No.178, RT 5/RW 6;Sunny;pick up truck;Sports;Lebih Cepat Sampai;-6.9165602;107.610072;5.0;14.0;cargo truck;True;52;pick up truck
pbag338489767;Lembong;Dumai;Pamela Briggs;Amanda Friedman;Cihampelas No.302, RT 10/RW 7;Sunny;pick up truck;Home;Tepat Waktu;-6.9165602;107.610072;2.0;14.2;cargo truck;True;53;van
wktc877220471;Lembong;Bengkulu;Kirsten Barber;John Torres;Ciwidey No.838, RT 8/RW 9;Sunny;pick up truck;Sports;Tepat Waktu;-6.9165602;107.610072;6.0;14.4;cargo truck;True;53;van
lcml533985936;Lembong;Dumai;Shane Barron;Kaitlyn Patrick;Riau No.765, RT 2/RW 8;Sunny;pick up truck;Sports;Lebih Cepat Sampai;-6.9165602;107.610072;6.0;14.4;cargo truck;True;54;cargo truck
divn686570524;Lembong;Banjarbaru;Brandi Johnson;Michelle Lopez;Setiabudi No.21, RT 1/RW 8;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.9165602;107.610072;6.0;14.4;cargo truck;True;54;cargo truck
kbhv450952531;Lembong;Lubuklinggau;Stacey Becker;Stephen Clark;Jalan Braga No.775, RT 5/RW 8;Sunny;cargo truck;Toys;Lebih Cepat Sampai;-6.9165602;107.610072;5.0;14.5;cargo truck;True;54;cargo truck
mvyw093304536;Lembong;Ambon;Tina Lee;Joseph Little;Ciwidey No.404, RT 2/RW 10;Sunny;van;Toys;Tepat Waktu;-6.9165602;107.610072;5.0;14.5;cargo truck;True;54;cargo truck
wnzp752916833;Lembong;Semarang;Dana Pierce;Mary Thompson;Jalan Braga No.340, RT 8/RW 3;Sunny;pick up truck;Sports;Terlambat;-6.9165602;107.610072;7.0;14.7;cargo truck;True;55;pick up truck
evre737941297;Lembong;Tanjung Pinang;Sarah Walters;Tracey Cox;Ciwidey No.519, RT 4/RW 5;Sunny;van;Toys;Tepat Waktu;-6.9165602;107.610072;7.0;14.7;cargo truck;True;56;cargo truck
mhey830093462;Lembong;Malang;Joshua Miller;Michael Hebert;Cihampelas No.752, RT 7/RW 8;Sunny;cargo truck;Home;Terlambat;-6.9165602;107.610072;3.0;15.0;cargo truck;True;56;cargo truck
tyil099897663;Lembong;Binjai;Luke Phillips;Chelsey Parker;Kebon Kawung No.692, RT 9/RW 10;Sunny;pick up truck;Electronics;Tepat Waktu;-6.9165602;107.610072;2.0;15.0;cargo truck;True;56;cargo truck
jppa472683579;Lembong;Tanjung Pinang;Randy Rollins;Eric Anthony;Setiabudi No.622, RT 5/RW 9;Sunny;cargo truck;Shoes;Terlambat;-6.9165602;107.610072;10.0;15.0;cargo truck;True;56;cargo truck
bsdn256186477;Buah Batu;Serang;Victoria Morrison;Emily Payne;Jalan Braga No.782, RT 3/RW 4;Sunny;cargo truck;Toys;Tepat Waktu;-6.9412463;107.6271905;1.0;1.3;pick up truck;True;1;pick up truck
objz524037942;Buah Batu;Ambon;Brittany Porter;David Cook;Kebon Kawung No.62, RT 2/RW 5;Sunny;cargo truck;Shoes;Tepat Waktu;-6.9412463;107.6271905;1.0;1.3;pick up truck;True;1;pick up truck
vavf041518880;Buah Batu;Kupang;Emma Phillips;Courtney Nichols;Buah Batu No.983, RT 3/RW 5;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.9412463;107.6271905;7.0;1.4;pick up truck;True;1;pick up truck
xser010784388;Buah Batu;Yogyakarta;Scott King;Dr. Daniel Richardson;Lembong No.504, RT 7/RW 9;Sunny;cargo truck;Books;Tepat Waktu;-6.9412463;107.6271905;7.0;1.4;pick up truck;True;1;pick up truck
plbr632090542;Buah Batu;Tanjung Pinang;Jeff Valentine;Brandon Morton;Dago No.726, RT 8/RW 3;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.9412463;107.6271905;1.0;1.4;pick up truck;True;1;pick up truck
hepf988547571;Buah Batu;Tebing Tinggi;Scott Holt;Sydney Soto;Dago No.571, RT 5/RW 8;Sunny;van;Snacks;Lebih Cepat Sampai;-6.9412463;107.6271905;5.0;1.5;pick up truck;True;1;pick up truck
hjkr096497750;Buah Batu;Sorong;John Montgomery;Robin Gonzalez;Lembong No.407, RT 9/RW 8;Sunny;pick up truck;Snacks;Terlambat;-6.9412463;107.6271905;5.0;1.5;pick up truck;True;1;pick up truck
chmf565765698;Buah Batu;Pontianak;Justin Brock;Samantha Davis;Cihampelas No.11, RT 1/RW 9;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;-6.9412463;107.6271905;5.0;1.5;pick up truck;True;1;pick up truck
ufir483775117;Buah Batu;Makassar;Krystal Bowman;Willie Sullivan;Kebon Kawung No.587, RT 5/RW 10;Sunny;cargo truck;Snacks;Terlambat;-6.9412463;107.6271905;5.0;1.5;pick up truck;True;1;pick up truck
dlpk618519393;Buah Batu;Cimahi;Alex Moore;Taylor Colon;Setiabudi No.481, RT 10/RW 10;Sunny;cargo truck;Grocery;Terlambat;-6.9412463;107.6271905;5.0;1.5;pick up truck;True;1;pick up truck
wtya481172005;Buah Batu;Yogyakarta;Cory Roberts;Brian Sherman;Lembong No.654, RT 2/RW 1;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-6.9412463;107.6271905;5.0;1.5;pick up truck;True;1;pick up truck
krbk294812821;Buah Batu;Payakumbuh;Teresa Burns;Christopher Hicks;Kebon Kawung No.196, RT 1/RW 5;Sunny;pick up truck;Sports;Lebih Cepat Sampai;-6.9412463;107.6271905;1.0;1.5;pick up truck;True;1;pick up truck
aqyg992872003;Buah Batu;Banda Aceh;Robert Rodriguez;Jessica Henry;Riau No.394, RT 2/RW 5;Sunny;cargo truck;Clothing;Tepat Waktu;-6.9412463;107.6271905;1.0;1.5;pick up truck;True;1;pick up truck
yrld509128472;Buah Batu;Ambon;Anthony Walker;Spencer Rojas;Jalan Braga No.451, RT 7/RW 1;Sunny;van;Grocery;Tepat Waktu;-6.9412463;107.6271905;5.0;1.5;pick up truck;True;2;cargo truck
ufap325578927;Buah Batu;Bogor;Michelle Conway;Amy Smith;Riau No.240, RT 10/RW 2;Sunny;van;Toys;Tepat Waktu;-6.9412463;107.6271905;1.0;1.5;pick up truck;True;2;cargo truck
faey455586076;Buah Batu;Ambon;Joshua Galloway;Albert Adams;Buah Batu No.937, RT 5/RW 8;Sunny;pick up truck;Sports;Tepat Waktu;-6.9412463;107.6271905;1.0;1.5;pick up truck;True;2;cargo truck
hxcw719786916;Buah Batu;Jayapura;Raymond Baxter;Michael Preston;Ciwidey No.16, RT 4/RW 1;Sunny;pick up truck;Shoes;Terlambat;-6.9412463;107.6271905;1.0;1.6;pick up truck;True;2;cargo truck
olsu188173685;Buah Batu;Bandar Lampung;Richard Rivers;Xavier Wang;Cihampelas No.727, RT 2/RW 8;Sunny;pick up truck;Clothing;Terlambat;-6.9412463;107.6271905;1.0;1.6;pick up truck;True;2;cargo truck
bcmw198870239;Buah Batu;Ambon;Allen Campbell;Jennifer Walker;Ciwidey No.535, RT 1/RW 5;Sunny;cargo truck;Shoes;Lebih Cepat Sampai;-6.9412463;107.6271905;1.0;1.7;pick up truck;True;2;cargo truck
weeo731866100;Buah Batu;Pontianak;Michelle Guerra;Brett Alexander;Kebon Kawung No.539, RT 2/RW 3;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.9412463;107.6271905;1.0;1.7;pick up truck;True;2;cargo truck
oxdu857927210;Buah Batu;Jayapura;Victoria Bridges;Jessica Morales;Kebon Kawung No.514, RT 10/RW 5;Sunny;cargo truck;Clothing;Lebih Cepat Sampai;-6.9412463;107.6271905;1.0;1.7;pick up truck;True;2;cargo truck
ycsh680553270;Buah Batu;Banda Aceh;James Lucero;Angela Benitez;Kebon Kawung No.181, RT 1/RW 7;Sunny;van;Sports;Terlambat;-6.9412463;107.6271905;1.0;1.8;pick up truck;True;2;cargo truck
zzar762960665;Buah Batu;Samarinda;Robert Fox;Maureen Wilson;Lembong No.906, RT 3/RW 4;Sunny;pick up truck;Toys;Terlambat;-6.9412463;107.6271905;1.0;2.0;pick up truck;True;2;cargo truck
urik924020416;Buah Batu;Makassar;Brandon Vaughn;John Dyer;Riau No.2, RT 1/RW 5;Sunny;cargo truck;Snacks;Tepat Waktu;-6.9412463;107.6271905;5.0;2.0;pick up truck;True;2;cargo truck
xfrj912653067;Buah Batu;Cilegon;Darren Potter;Ashley Thomas;Ciwidey No.427, RT 9/RW 2;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.9412463;107.6271905;7.0;2.1;pick up truck;True;2;cargo truck
cdyc864660941;Buah Batu;Dumai;Julie Matthews;Walter Wilson;Pasir Kaliki No.319, RT 3/RW 5;Sunny;van;Snacks;Terlambat;-6.9412463;107.6271905;8.0;2.4;pick up truck;True;2;cargo truck
khrb427304608;Buah Batu;Banda Aceh;Sarah Khan;Kristie Lee;Jalan Braga No.471, RT 8/RW 4;Sunny;pick up truck;Shoes;Tepat Waktu;-6.9412463;107.6271905;1.0;2.4;pick up truck;True;2;cargo truck
emeq297793298;Buah Batu;Pematang Siantar;Adam Hall;Scott Holmes;Setiabudi No.996, RT 9/RW 2;Sunny;cargo truck;Cosmetics;Tepat Waktu;-6.9412463;107.6271905;8.0;2.4;pick up truck;True;2;cargo truck
lhlq205947347;Buah Batu;Solok;Katrina Morris;Charles Clayton;Riau No.356, RT 10/RW 9;Sunny;pick up truck;Clothing;Tepat Waktu;-6.9412463;107.6271905;1.0;2.4;pick up truck;True;2;cargo truck
gihf219624848;Buah Batu;Makassar;Angela Barry;Thomas White;Cihampelas No.899, RT 5/RW 7;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-6.9412463;107.6271905;8.0;2.4;pick up truck;True;2;cargo truck
onbj735651918;Buah Batu;Lubuklinggau;Shelby Perez;Sean Garcia;Jalan Braga No.530, RT 9/RW 5;Sunny;van;Cosmetics;Terlambat;-6.9412463;107.6271905;8.0;2.4;pick up truck;True;2;cargo truck
hfcz382370183;Buah Batu;Jayapura;Tyler Baker;Justin Grant;Jalan Braga No.294, RT 6/RW 7;Sunny;van;Cosmetics;Terlambat;-6.9412463;107.6271905;6.0;2.4;pick up truck;True;2;cargo truck
sthr016140807;Buah Batu;Palu;Joshua Daniels;Jessica Ward;Buah Batu No.898, RT 2/RW 9;Sunny;pick up truck;Grocery;Tepat Waktu;-6.9412463;107.6271905;8.0;2.4;pick up truck;True;2;cargo truck
noan595873233;Buah Batu;Gresik;Sarah Vega;Ryan Gross;Riau No.63, RT 4/RW 9;Sunny;cargo truck;Books;Lebih Cepat Sampai;-6.9412463;107.6271905;8.0;2.4;pick up truck;True;2;cargo truck
ivfs709610547;Buah Batu;Semarang;Jasmine Sanders;Philip Collins;Pasir Kaliki No.611, RT 10/RW 8;Sunny;cargo truck;Snacks;Terlambat;-6.9412463;107.6271905;8.0;2.4;pick up truck;True;2;cargo truck
xnhf324555343;Buah Batu;Metro;Lisa Hensley;Paula Smith;Pasir Kaliki No.794, RT 1/RW 6;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;-6.9412463;107.6271905;1.0;2.4;pick up truck;True;2;cargo truck
imoe175697713;Buah Batu;Samarinda;Nicholas Dean;Jason Robinson;Lembong No.278, RT 3/RW 7;Sunny;cargo truck;Cosmetics;Terlambat;-6.9412463;107.6271905;5.0;2.5;pick up truck;True;2;cargo truck
hwai339897414;Buah Batu;Solok;Katie Alvarez;Sarah Estes;Buah Batu No.239, RT 9/RW 3;Sunny;pick up truck;Sports;Terlambat;-6.9412463;107.6271905;1.0;2.5;pick up truck;True;2;cargo truck
uoxz054311014;Buah Batu;Kupang;Jennifer Cooper;Brett White;Cihampelas No.204, RT 6/RW 9;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;-6.9412463;107.6271905;9.0;2.7;pick up truck;True;2;cargo truck
urbs061299792;Buah Batu;Salatiga;James Sanders;Richard Khan;Riau No.743, RT 4/RW 5;Sunny;pick up truck;Sports;Terlambat;-6.9412463;107.6271905;1.0;2.7;pick up truck;True;2;cargo truck
gfvu821953426;Buah Batu;Batam;Joe Mills;Steven Rodriguez;Setiabudi No.834, RT 6/RW 9;Sunny;cargo truck;Cosmetics;Lebih Cepat Sampai;-6.9412463;107.6271905;9.0;2.7;pick up truck;True;3;van
kdbu035077095;Buah Batu;Malang;Mark Ramsey;William Robinson;Dago No.861, RT 7/RW 4;Sunny;cargo truck;Books;Lebih Cepat Sampai;-6.9412463;107.6271905;9.0;2.7;pick up truck;True;3;van
kfcm664612462;Buah Batu;Solok;Jamie Bryant;Steve Perry;Setiabudi No.947, RT 1/RW 9;Sunny;pick up truck;Grocery;Tepat Waktu;-6.9412463;107.6271905;7.0;2.8;pick up truck;True;3;van
qdrr360231079;Buah Batu;Bukittinggi;Dr. Jeffery Thompson;Mary Yu DDS;Riau No.9, RT 8/RW 10;Sunny;pick up truck;Sports;Tepat Waktu;-6.9412463;107.6271905;1.0;2.9;pick up truck;True;3;van
bpgo327947490;Buah Batu;Mataram;Terri Martin;Patricia Martinez;Riau No.636, RT 5/RW 7;Sunny;pick up truck;Books;Lebih Cepat Sampai;-6.9412463;107.6271905;5.0;3.0;pick up truck;True;3;van
bpms242111736;Buah Batu;Ternate;Alexandria Todd;Angela Durham PhD;Kebon Kawung No.764, RT 4/RW 3;Sunny;cargo truck;Cosmetics;Terlambat;-6.9412463;107.6271905;6.0;3.0;pick up truck;True;3;van
tqur941625877;Buah Batu;Medan;John Cook;Jim Werner;Setiabudi No.374, RT 10/RW 5;Sunny;cargo truck;Books;Terlambat;-6.9412463;107.6271905;6.0;3.0;pick up truck;True;3;van
vdij061310934;Buah Batu;Bekasi;Christopher Dodson;Carly Miller;Setiabudi No.531, RT 2/RW 9;Sunny;van;Cosmetics;Tepat Waktu;-6.9412463;107.6271905;5.0;3.0;pick up truck;True;3;van
cjeg690890150;Buah Batu;Sorong;Kaylee Walton;Andrew Gallegos;Kebon Kawung No.283, RT 8/RW 9;Sunny;cargo truck;Books;Lebih Cepat Sampai;-6.9412463;107.6271905;5.0;3.0;pick up truck;True;3;van
fnpu947121332;Buah Batu;Kupang;Sean Walker;Eric Flores;Dago No.873, RT 1/RW 8;Sunny;pick up truck;Sports;Lebih Cepat Sampai;-6.9412463;107.6271905;1.0;3.0;pick up truck;True;3;van
mxnf439941833;Buah Batu;Surabaya;James Berg;Shannon Reeves DVM;Setiabudi No.424, RT 3/RW 7;Sunny;cargo truck;Cosmetics;Tepat Waktu;-6.9412463;107.6271905;5.0;3.0;pick up truck;True;3;van
fxnc022846659;Buah Batu;Bekasi;Steven Miller;Scott Atkins;Riau No.854, RT 3/RW 8;Sunny;cargo truck;Books;Lebih Cepat Sampai;-6.9412463;107.6271905;6.0;3.0;pick up truck;True;3;van
sroj558743624;Buah Batu;Mataram;Maria Maxwell;Troy Taylor;Ciwidey No.3, RT 4/RW 10;Sunny;pick up truck;Grocery;Tepat Waktu;-6.9412463;107.6271905;5.0;3.0;pick up truck;True;3;van
exdh883221011;Buah Batu;Ternate;Thomas Clarke;James Holden;Setiabudi No.695, RT 7/RW 1;Sunny;pick up truck;Books;Terlambat;-6.9412463;107.6271905;6.0;3.0;pick up truck;True;4;van
tmtb978617367;Buah Batu;Ternate;Matthew Hill;Megan Golden;Cihampelas No.815, RT 3/RW 8;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.9412463;107.6271905;2.0;3.2;pick up truck;True;4;van
