Order_ID,Branch_Start,Branch_Drop,Pengirim,Penerima,Alamat Penerima,Weather_Condition,Vehicle_Type,Category,arrival_status,Start_Latitude,Start_Longitude,Drop_Latitude,Drop_Longitude,Quantity,Weight,Vehicle_Type_Assigned
gwxb377753595,Dago,Sorong,Lauren Scott,Dana Rivera,"Riau No.569, RT 5/RW 8",Sunny,pick up truck,Snacks,Tepat Waktu,-6.8750079,107.6159521,-0.8634105,131.2544805,6.0,3.0,pick up truck
ekvj439201716,Kebon Kawung,Semarang,Rodney Turner,Scott Davidson,"Ciwidey No.312, RT 3/RW 10",Sunny,pick up truck,Shoes,Lebih Cepat Sampai,-6.9123708,107.6016929,-6.9903988,110.4229104,3.0,3.3,pick up truck
qcty329243461,Pasir Kaliki,Tebing Tinggi,Scott Downs,Ashley Castro,"Lembong No.779, RT 10/RW 7",Sunny,cargo truck,Electronics,Terlambat,-6.9162852,107.5981344,3.3273686,99.1623025,2.0,15.0,cargo truck
ceqc115005001,Buah Batu,Bukittinggi,Jennifer Ingram,Renee Leonard,"Ciwidey No.583, RT 4/RW 6",Sunny,pick up truck,Sports,Terlambat,-6.9412463,107.6271905,-0.3051954,100.3694921,4.0,8.0,van
jbvq257804233,Buah Batu,Palu,Jason Barnes,Robert West,"Setiabudi No.293, RT 5/RW 2",Sunny,pick up truck,Sports,Terlambat,-6.9412463,107.6271905,-0.9051548,119.8722373,2.0,3.4,pick up truck
wbnd467862918,Pasir Kaliki,Dumai,Dr. Jeffrey Benson,Frances Leonard,"Lembong No.448, RT 8/RW 5",Sunny,pick up truck,Electronics,Lebih Cepat Sampai,-6.9162852,107.5981344,1.6631967,101.4470369,1.0,8.9,van
jczw373566305,Cihampelas,Manado,Tabitha Gonzalez DDS,Katrina Gray,"Jalan Braga No.489, RT 9/RW 1",Sunny,cargo truck,Home,Lebih Cepat Sampai,-6.8989124,107.6043304,1.4900578,124.8408708,2.0,13.4,cargo truck
ozkt409335185,Pasir Kaliki,Payakumbuh,Jennifer Snyder,Mark Spencer,"Cihampelas No.446, RT 7/RW 8",Sunny,cargo truck,Snacks,Lebih Cepat Sampai,-6.9162852,107.5981344,-0.2242687,100.6319419,6.0,5.4,van
zzts652124343,Setiabudi,Ternate,Christine Yates,Bryan Douglas,"Ciwidey No.801, RT 9/RW 4",Sunny,pick up truck,Clothing,Terlambat,-6.8689938,107.5934024,0.7852043,127.3832342,6.0,6.6,van
vaok002616026,Setiabudi,Banda Aceh,Kristi Peterson,Kathy Payne,"Cihampelas No.594, RT 3/RW 1",Sunny,pick up truck,Snacks,Lebih Cepat Sampai,-6.8689938,107.5934024,5.5528455,95.3192908,5.0,3.0,pick up truck
xdvo256197421,Lembong,South Tangerang,Peter Nelson,Catherine Choi,"Jalan Braga No.794, RT 3/RW 1",Sunny,van,Books,Lebih Cepat Sampai,-6.9165602,107.610072,-6.3227016,106.7085737,6.0,2.4,pick up truck
njxm341044921,Cihampelas,Bekasi,Allison Newton,Amy Neal,"Jalan Braga No.152, RT 8/RW 3",Sunny,pick up truck,Home,Lebih Cepat Sampai,-6.8989124,107.6043304,-6.2349858,106.9945444,1.0,9.5,van
snrj083662135,Jalan Braga,Banjarmasin,Melvin Berry,George Williams,"Cihampelas No.42, RT 9/RW 5",Sunny,pick up truck,Shoes,Lebih Cepat Sampai,-6.9168925,107.6091723,-3.3187496,114.5925828,5.0,9.0,van
iyog566316827,Ciwidey,Manado,George Turner,Jessica Torres,"Jalan Braga No.19, RT 2/RW 8",Sunny,pick up truck,Toys,Terlambat,-7.1027234,107.4641673,1.4900578,124.8408708,6.0,6.0,van
vxna730992591,Jalan Braga,Lubuklinggau,Jennifer James,Amy Turner,"Cihampelas No.889, RT 7/RW 8",Sunny,pick up truck,Toys,Tepat Waktu,-6.9168925,107.6091723,-3.2919136,102.8715732,3.0,6.9,van
apye433227138,Dago,Semarang,Gordon Phillips,Isaac Stevenson,"Ciwidey No.425, RT 6/RW 4",Sunny,pick up truck,Clothing,Terlambat,-6.8750079,107.6159521,-6.9903988,110.4229104,6.0,9.0,van
fapt765325166,Kebon Kawung,Kendal,Karen Smith,Matthew Howell,"Ciwidey No.75, RT 7/RW 3",Sunny,pick up truck,Electronics,Tepat Waktu,-6.9123708,107.6016929,-7.0190966,110.1374757,1.0,5.5,van
blib717924175,Setiabudi,Bekasi,Charles Norris,Jackson Perez,"Pasir Kaliki No.817, RT 2/RW 3",Sunny,pick up truck,Sports,Tepat Waktu,-6.8689938,107.5934024,-6.2349858,106.9945444,7.0,11.2,cargo truck
cbyv857571555,Ciwidey,Bengkulu,Pamela Sullivan,Danielle Williams,"Setiabudi No.749, RT 5/RW 4",Sunny,cargo truck,Home,Tepat Waktu,-7.1027234,107.4641673,-3.5186763,102.5359834,1.0,8.4,van
xjpy695712870,Lembong,Pematang Siantar,Raymond Smith,Claudia Silva,"Setiabudi No.784, RT 9/RW 9",Sunny,pick up truck,Sports,Lebih Cepat Sampai,-6.9165602,107.610072,2.9588631,99.0653646,7.0,14.0,cargo truck
cift658798612,Jalan Braga,Semarang,Tamara Burns,Victoria Garcia,"Ciwidey No.731, RT 9/RW 6",Sunny,pick up truck,Toys,Tepat Waktu,-6.9168925,107.6091723,-6.9903988,110.4229104,2.0,3.0,pick up truck
krwu795138144,Jalan Braga,Jambi,Jason Clayton,Robert Reyes,"Jalan Braga No.548, RT 10/RW 1",Sunny,cargo truck,Toys,Terlambat,-6.9168925,107.6091723,-1.6394711,102.9454264,8.0,12.8,cargo truck
sufa819689855,Dago,Pontianak,Tricia Riley,Gina Wells,"Lembong No.492, RT 8/RW 8",Sunny,pick up truck,Cosmetics,Tepat Waktu,-6.8750079,107.6159521,-0.0226903,109.3447488,5.0,4.5,pick up truck
enor474696142,Setiabudi,Bekasi,Rebecca Thomas,Christy Miles,"Lembong No.333, RT 4/RW 3",Sunny,pick up truck,Books,Lebih Cepat Sampai,-6.8689938,107.5934024,-6.2349858,106.9945444,6.0,5.4,van
jyke207239012,Setiabudi,Bengkulu,Mrs. Nicole Cooper MD,Jason Rodriguez,"Buah Batu No.904, RT 3/RW 10",Sunny,cargo truck,Toys,Lebih Cepat Sampai,-6.8689938,107.5934024,-3.5186763,102.5359834,1.0,2.0,pick up truck
ijro006035145,Dago,Sawahlunto,Michael Merritt,Tyler Robinson,"Lembong No.916, RT 1/RW 8",Sunny,van,Electronics,Terlambat,-6.8750079,107.6159521,-0.6818141,100.778552,1.0,9.3,van
dndx492600936,Jalan Braga,Solok,Natalie Hill,William Patton,"Dago No.663, RT 1/RW 7",Sunny,pick up truck,Books,Lebih Cepat Sampai,-6.9168925,107.6091723,-0.93103,100.804328,8.0,5.6,van
uosk283115343,Dago,Pontianak,Mary Martin,Amanda Sanchez,"Jalan Braga No.69, RT 3/RW 2",Sunny,cargo truck,Electronics,Tepat Waktu,-6.8750079,107.6159521,-0.0226903,109.3447488,1.0,6.4,van
uwio646172087,Cihampelas,Padang,David Hendrix,Daniel Baker,"Lembong No.296, RT 10/RW 2",Sunny,cargo truck,Shoes,Terlambat,-6.8989124,107.6043304,-0.9247587,100.3632561,6.0,14.4,cargo truck
pqrg220605490,Cihampelas,Cilegon,Robert Johnson,Ryan Stewart,"Setiabudi No.894, RT 6/RW 9",Sunny,pick up truck,Grocery,Terlambat,-6.8989124,107.6043304,-6.017389,106.0537688,5.0,4.0,pick up truck
cgff841506378,Cihampelas,Bogor,Michelle Salazar,Ashley Smith,"Kebon Kawung No.469, RT 3/RW 5",Sunny,pick up truck,Snacks,Terlambat,-6.8989124,107.6043304,-6.5962986,106.7972421,8.0,5.6,van
npmd137679726,Kebon Kawung,Banjarmasin,Jessica Schultz,Tiffany Johnston,"Ciwidey No.573, RT 10/RW 8",Sunny,pick up truck,Clothing,Terlambat,-6.9123708,107.6016929,-3.3187496,114.5925828,8.0,10.4,cargo truck
sttl027568730,Kebon Kawung,Mataram,Deborah Anderson,Molly Russo,"Buah Batu No.853, RT 10/RW 4",Sunny,pick up truck,Books,Terlambat,-6.9123708,107.6016929,-8.5837726,116.10685,5.0,1.0,pick up truck
juws447448850,Pasir Kaliki,Bukittinggi,Taylor Conrad,Juan Walker,"Setiabudi No.450, RT 9/RW 1",Sunny,van,Snacks,Lebih Cepat Sampai,-6.9162852,107.5981344,-0.3051954,100.3694921,10.0,2.0,pick up truck
rgeg059840315,Dago,Manado,Larry Huffman,Oscar Pratt,"Ciwidey No.742, RT 8/RW 6",Sunny,pick up truck,Home,Lebih Cepat Sampai,-6.8750079,107.6159521,1.4900578,124.8408708,1.0,5.3,van
nvlm365630370,Setiabudi,Tebing Tinggi,Tammy Collins,Dakota Whitaker,"Lembong No.615, RT 9/RW 4",Sunny,cargo truck,Books,Lebih Cepat Sampai,-6.8689938,107.5934024,3.3273686,99.1623025,9.0,4.5,pick up truck
nore182358909,Ciwidey,Malang,Brandon Neal,Deborah Levy,"Setiabudi No.575, RT 4/RW 1",Sunny,cargo truck,Shoes,Lebih Cepat Sampai,-7.1027234,107.4641673,-7.9771308,112.6340265,4.0,8.4,van
lxqx216127710,Pasir Kaliki,Makassar,Michael Walker,Whitney Parsons,"Cihampelas No.821, RT 1/RW 6",Sunny,pick up truck,Books,Lebih Cepat Sampai,-6.9162852,107.5981344,-5.1342962,119.4124282,7.0,2.1,pick up truck
yqup826325943,Dago,Banjarbaru,Danielle Li,John Castaneda,"Pasir Kaliki No.262, RT 10/RW 8",Sunny,pick up truck,Books,Lebih Cepat Sampai,-6.8750079,107.6159521,-3.4430389,114.8308816,6.0,3.0,pick up truck
pjxn115263825,Jalan Braga,Serang,Emily Wilson,Amy Campbell MD,"Buah Batu No.908, RT 6/RW 6",Sunny,pick up truck,Toys,Lebih Cepat Sampai,-6.9168925,107.6091723,-6.1169662,106.1518079,8.0,10.4,cargo truck
pcvg454138324,Cihampelas,Malang,Mrs. Mary Schultz,Monique Sharp,"Ciwidey No.766, RT 10/RW 10",Sunny,cargo truck,Grocery,Terlambat,-6.8989124,107.6043304,-7.9771308,112.6340265,7.0,3.5,pick up truck
vhqw645746502,Kebon Kawung,Tanjung Pinang,Pedro Houston,Mrs. Stephanie Dixon,"Buah Batu No.781, RT 7/RW 3",Sunny,van,Sports,Terlambat,-6.9123708,107.6016929,0.9236915,104.446094,1.0,1.6,pick up truck
ylwe847578924,Cihampelas,Bekasi,Ricky Swanson,Andrew Wilson,"Setiabudi No.108, RT 10/RW 6",Sunny,pick up truck,Snacks,Tepat Waktu,-6.8989124,107.6043304,-6.2349858,106.9945444,10.0,2.0,pick up truck
oquh240610273,Lembong,Bekasi,Grace Rivas MD,Cody Roberts,"Ciwidey No.69, RT 8/RW 6",Sunny,pick up truck,Toys,Terlambat,-6.9165602,107.610072,-6.2349858,106.9945444,5.0,13.0,cargo truck
trwz197657382,Jalan Braga,Tanjung Pinang,Kristina Davis,Sydney Fisher,"Setiabudi No.994, RT 4/RW 2",Sunny,cargo truck,Toys,Lebih Cepat Sampai,-6.9168925,107.6091723,0.9236915,104.446094,3.0,4.2,pick up truck
iyob615146150,Ciwidey,Solo,Danielle Clark,Diana Miller,"Ciwidey No.500, RT 8/RW 7",Sunny,pick up truck,Sports,Tepat Waktu,-7.1027234,107.4641673,-7.5692489,110.828448,1.0,1.3,pick up truck
mmbd428661732,Jalan Braga,Tebing Tinggi,Jonathon Curry,Brian Hill,"Cihampelas No.190, RT 2/RW 3",Sunny,pick up truck,Grocery,Terlambat,-6.9168925,107.6091723,3.3273686,99.1623025,9.0,2.7,pick up truck
cidb405871639,Setiabudi,Solo,Mark Bernard,Kevin Yates,"Pasir Kaliki No.766, RT 10/RW 6",Sunny,pick up truck,Snacks,Tepat Waktu,-6.8689938,107.5934024,-7.5692489,110.828448,5.0,4.0,pick up truck
hhuk253475620,Cihampelas,Solo,Michael Jackson,Adam Perez,"Lembong No.105, RT 7/RW 7",Sunny,van,Clothing,Terlambat,-6.8989124,107.6043304,-7.5692489,110.828448,8.0,9.6,van
gpuu206481363,Setiabudi,South Tangerang,Stephanie Aguilar,Laura Flores,"Cihampelas No.354, RT 4/RW 1",Sunny,pick up truck,Books,Tepat Waktu,-6.8689938,107.5934024,-6.3227016,106.7085737,9.0,4.5,pick up truck
xoay155912620,Setiabudi,Bekasi,Anthony Gibson,Laura Saunders,"Cihampelas No.354, RT 8/RW 5",Sunny,van,Grocery,Lebih Cepat Sampai,-6.8689938,107.5934024,-6.2349858,106.9945444,7.0,4.9,pick up truck
xzru633169943,Dago,Jambi,Richard Oliver,Carl Cox,"Setiabudi No.689, RT 4/RW 4",Sunny,cargo truck,Grocery,Lebih Cepat Sampai,-6.8750079,107.6159521,-1.6394711,102.9454264,5.0,2.5,pick up truck
bqbi568161979,Pasir Kaliki,Kendal,Lauren Prince,James Munoz,"Cihampelas No.313, RT 5/RW 1",Sunny,cargo truck,Grocery,Lebih Cepat Sampai,-6.9162852,107.5981344,-7.0190966,110.1374757,9.0,3.6,pick up truck
ghef322178449,Cihampelas,Metro,Cynthia Harvey,Daniel Cameron,"Kebon Kawung No.152, RT 1/RW 8",Sunny,pick up truck,Grocery,Tepat Waktu,-6.8989124,107.6043304,-5.1078839,105.3078642,5.0,2.5,pick up truck
rsju546646815,Dago,Bengkulu,Terry Guerrero,William Gonzalez,"Riau No.393, RT 2/RW 5",Sunny,cargo truck,Clothing,Lebih Cepat Sampai,-6.8750079,107.6159521,-3.5186763,102.5359834,3.0,4.5,pick up truck
fphj056860423,Cihampelas,Solok,Antonio Mcguire,Mark White,"Dago No.932, RT 3/RW 2",Sunny,pick up truck,Cosmetics,Terlambat,-6.8989124,107.6043304,-0.93103,100.804328,7.0,5.6,van
yfts351438936,Dago,Banda Aceh,Peter Li,Jason Cooper,"Riau No.601, RT 9/RW 9",Sunny,cargo truck,Toys,Tepat Waktu,-6.8750079,107.6159521,5.5528455,95.3192908,5.0,12.5,cargo truck
axym992033174,Ciwidey,Palu,Kristy Walker,Jeremiah Brown,"Cihampelas No.1, RT 5/RW 6",Sunny,pick up truck,Books,Lebih Cepat Sampai,-7.1027234,107.4641673,-0.9051548,119.8722373,10.0,5.0,pick up truck
hxcw719786916,Buah Batu,Jayapura,Raymond Baxter,Michael Preston,"Ciwidey No.16, RT 4/RW 1",Sunny,pick up truck,Shoes,Terlambat,-6.9412463,107.6271905,-2.5387539,140.7037389,7.0,7.0,van
xhjg846766805,Buah Batu,Banjarbaru,Timothy Willis,Kayla Le,"Pasir Kaliki No.313, RT 1/RW 1",Sunny,pick up truck,Grocery,Lebih Cepat Sampai,-6.9412463,107.6271905,-3.4430389,114.8308816,5.0,3.5,pick up truck
qcwm923658712,Setiabudi,Malang,Tammy Vasquez,Charles Rodriguez,"Kebon Kawung No.149, RT 5/RW 2",Sunny,cargo truck,Shoes,Terlambat,-6.8689938,107.5934024,-7.9771308,112.6340265,4.0,8.8,van
kyim230245765,Jalan Braga,Sungaipenuh,Daniel Clayton,Jeffrey Thompson,"Ciwidey No.77, RT 10/RW 4",Sunny,pick up truck,Grocery,Lebih Cepat Sampai,-6.9168925,107.6091723,-2.091525,101.4151342,7.0,4.2,pick up truck
pgtq640205061,Kebon Kawung,Pematang Siantar,Sydney Tran,Wendy Burns,"Cihampelas No.558, RT 10/RW 8",Sunny,cargo truck,Sports,Lebih Cepat Sampai,-6.9123708,107.6016929,2.9588631,99.0653646,2.0,4.6,pick up truck
ylhm502023266,Dago,Pontianak,Kayla Johnson,Stacey Vasquez,"Ciwidey No.986, RT 8/RW 5",Sunny,cargo truck,Electronics,Lebih Cepat Sampai,-6.8750079,107.6159521,-0.0226903,109.3447488,1.0,7.5,van
dcbc360942412,Cihampelas,Samarinda,Ricky Wright,Crystal Hernandez,"Kebon Kawung No.978, RT 4/RW 2",Sunny,pick up truck,Electronics,Terlambat,-6.8989124,107.6043304,-0.5017804,117.1393089,1.0,7.2,van
uecq023718074,Pasir Kaliki,Padang,John Davis,Lisa Phillips,"Setiabudi No.105, RT 7/RW 7",Sunny,cargo truck,Toys,Tepat Waktu,-6.9162852,107.5981344,-0.9247587,100.3632561,2.0,2.2,pick up truck
gjpc306495674,Cihampelas,Dumai,Kevin Lambert,Rachael Rogers,"Buah Batu No.349, RT 3/RW 4",Sunny,van,Snacks,Terlambat,-6.8989124,107.6043304,1.6631967,101.4470369,9.0,4.5,pick up truck
dfcu968503189,Riau,Makassar,Stephen Thomas,Crystal Carter,"Pasir Kaliki No.732, RT 2/RW 9",Sunny,cargo truck,Electronics,Lebih Cepat Sampai,-6.9064586,107.6147399,-5.1342962,119.4124282,1.0,8.6,van
akhu894111552,Cihampelas,Gresik,Elizabeth Rivera,Donald Martinez,"Riau No.989, RT 4/RW 8",Sunny,pick up truck,Sports,Terlambat,-6.8989124,107.6043304,-5.7933465,112.6598223,10.0,14.0,cargo truck
cefj911402703,Setiabudi,Salatiga,Valerie Warren,Valerie Warren,"Pasir Kaliki No.114, RT 6/RW 9",Sunny,van,Grocery,Lebih Cepat Sampai,-6.8689938,107.5934024,-7.3302642,110.4995353,5.0,4.0,pick up truck
hfik229801828,Setiabudi,Pagar Alam,Ruth Moyer,Kevin Brown,"Riau No.973, RT 1/RW 9",Sunny,pick up truck,Books,Tepat Waktu,-6.8689938,107.5934024,-4.0209526,103.2501603,7.0,6.3,van
ziuy830810836,Cihampelas,Ambon,Blake Walker,Rebecca Schultz,"Ciwidey No.820, RT 1/RW 7",Sunny,pick up truck,Books,Terlambat,-6.8989124,107.6043304,-3.6959434,128.178785,9.0,4.5,pick up truck
stkq975497249,Dago,Ambon,David Mcguire,Cody Duncan,"Riau No.165, RT 4/RW 9",Sunny,cargo truck,Grocery,Tepat Waktu,-6.8750079,107.6159521,-3.6959434,128.178785,6.0,1.2,pick up truck
nfmn933490503,Dago,Banjarmasin,Eric Vargas,Dr. Eric Wilson,"Buah Batu No.483, RT 6/RW 7",Sunny,van,Snacks,Lebih Cepat Sampai,-6.8750079,107.6159521,-3.3187496,114.5925828,6.0,5.4,van
uftw497654369,Dago,Cimahi,Robert Henson,Mr. Carlos Mcmillan,"Dago No.684, RT 7/RW 1",Sunny,cargo truck,Snacks,Tepat Waktu,-6.8750079,107.6159521,-6.8731527,107.5423099,7.0,3.5,pick up truck
oljg127055572,Dago,Metro,Sue Salinas,Brandon Owens,"Dago No.80, RT 9/RW 10",Sunny,pick up truck,Books,Tepat Waktu,-6.8750079,107.6159521,-5.1078839,105.3078642,8.0,4.0,pick up truck
fonk050911787,Dago,Metro,Jessica Morton,Justin Chapman,"Ciwidey No.485, RT 5/RW 4",Sunny,pick up truck,Grocery,Lebih Cepat Sampai,-6.8750079,107.6159521,-5.1078839,105.3078642,7.0,5.6,van
aqwx551994241,Kebon Kawung,Malang,Laura Shaw,Michelle Mccullough,"Kebon Kawung No.570, RT 4/RW 8",Sunny,pick up truck,Sports,Tepat Waktu,-6.9123708,107.6016929,-7.9771308,112.6340265,5.0,9.5,van
mqlz852094125,Pasir Kaliki,Tebing Tinggi,Deborah Morrison,Tyler Price,"Kebon Kawung No.541, RT 7/RW 4",Sunny,van,Cosmetics,Lebih Cepat Sampai,-6.9162852,107.5981344,3.3273686,99.1623025,5.0,2.5,pick up truck
haur576131509,Pasir Kaliki,Malang,Gregory Merritt,Jason Cummings,"Cihampelas No.293, RT 6/RW 8",Sunny,van,Books,Terlambat,-6.9162852,107.5981344,-7.9771308,112.6340265,7.0,7.0,van
poxd016949321,Riau,Pagar Alam,Jeffery Phillips,Abigail Bennett,"Dago No.524, RT 6/RW 5",Sunny,pick up truck,Clothing,Lebih Cepat Sampai,-6.9064586,107.6147399,-4.0209526,103.2501603,5.0,9.5,van
gskq483338700,Dago,Metro,Gregory Knight,Mary Fuller,"Ciwidey No.732, RT 7/RW 3",Sunny,pick up truck,Snacks,Lebih Cepat Sampai,-6.8750079,107.6159521,-5.1078839,105.3078642,10.0,4.0,pick up truck
cybu218449397,Jalan Braga,Sumedang,Leslie Smith,Bobby Duran,"Dago No.564, RT 1/RW 2",Sunny,pick up truck,Sports,Tepat Waktu,-6.9168925,107.6091723,-6.8098713,107.9817732,4.0,7.2,van
aorq632807379,Cihampelas,Palu,Marisa Cooper,Emily White,"Pasir Kaliki No.856, RT 3/RW 4",Sunny,pick up truck,Cosmetics,Tepat Waktu,-6.8989124,107.6043304,-0.9051548,119.8722373,9.0,3.6,pick up truck
guce015680920,Ciwidey,Medan,Joshua Weaver,Hunter Barnett,"Setiabudi No.279, RT 2/RW 8",Sunny,cargo truck,Cosmetics,Lebih Cepat Sampai,-7.1027234,107.4641673,3.5894617,98.6741623,7.0,2.1,pick up truck
txnx797657349,Dago,Palembang,Jane Miller,Jose Ruiz,"Dago No.587, RT 10/RW 8",Sunny,pick up truck,Clothing,Lebih Cepat Sampai,-6.8750079,107.6159521,-2.9888243,104.7568507,1.0,2.8,pick up truck
gdoo723015663,Jalan Braga,Tanjung Pinang,Crystal Shelton,David Baker,"Ciwidey No.263, RT 7/RW 1",Sunny,pick up truck,Shoes,Terlambat,-6.9168925,107.6091723,0.9236915,104.446094,4.0,4.4,pick up truck
hvvh024970402,Jalan Braga,Makassar,Whitney Carter,Tanner Thomas,"Setiabudi No.572, RT 7/RW 7",Sunny,pick up truck,Sports,Tepat Waktu,-6.9168925,107.6091723,-5.1342962,119.4124282,5.0,11.0,cargo truck
ijhl803058775,Cihampelas,Ambon,Michael Bennett,Amanda Howe,"Dago No.423, RT 8/RW 10",Sunny,cargo truck,Shoes,Terlambat,-6.8989124,107.6043304,-3.6959434,128.178785,4.0,10.8,cargo truck
lqkd726184721,Kebon Kawung,Gresik,Michele Garcia,Christopher Johnson,"Riau No.213, RT 9/RW 6",Sunny,cargo truck,Clothing,Tepat Waktu,-6.9123708,107.6016929,-5.7933465,112.6598223,4.0,8.8,van
lxvf258440670,Dago,Pagar Alam,Randy Johnston,Kathleen Barrett,"Pasir Kaliki No.291, RT 7/RW 5",Sunny,cargo truck,Sports,Lebih Cepat Sampai,-6.8750079,107.6159521,-4.0209526,103.2501603,3.0,8.4,van
rdgz343694098,Dago,Samarinda,Mary Hopkins,Alicia Hood,"Riau No.371, RT 8/RW 3",Sunny,cargo truck,Grocery,Terlambat,-6.8750079,107.6159521,-0.5017804,117.1393089,5.0,2.5,pick up truck
oavr443074422,Jalan Braga,Surabaya,Latoya Robinson,Timothy Moore,"Setiabudi No.331, RT 4/RW 8",Sunny,pick up truck,Books,Tepat Waktu,-6.9168925,107.6091723,-7.2462836,112.7377674,5.0,2.5,pick up truck
xmiv522941054,Kebon Kawung,Depok,Melissa Baxter,Shawn Williams,"Dago No.828, RT 8/RW 9",Sunny,pick up truck,Sports,Lebih Cepat Sampai,-6.9123708,107.6016929,-6.40719,106.8158371,6.0,15.0,cargo truck
oxbt465393671,Lembong,Prabumulih,Collin Lee,Robert Rojas,"Kebon Kawung No.631, RT 5/RW 10",Sunny,cargo truck,Home,Terlambat,-6.9165602,107.610072,-3.4382688,104.2310181,2.0,14.8,cargo truck
eezu756617318,Cihampelas,Pontianak,Aaron Wells,Jermaine Faulkner,"Dago No.355, RT 10/RW 3",Sunny,van,Clothing,Terlambat,-6.8989124,107.6043304,-0.0226903,109.3447488,5.0,5.0,pick up truck
eywd998328179,Setiabudi,Kupang,Joshua Alexander,Catherine Spence,"Setiabudi No.744, RT 2/RW 1",Sunny,pick up truck,Books,Terlambat,-6.8689938,107.5934024,-10.1632209,123.6017755,9.0,4.5,pick up truck
ndtg261523853,Dago,Pontianak,Raymond Raymond,Nicole Cook,"Ciwidey No.805, RT 8/RW 9",Sunny,cargo truck,Grocery,Terlambat,-6.8750079,107.6159521,-0.0226903,109.3447488,10.0,8.0,van
udyw871421230,Cihampelas,Pematang Siantar,Mark Arnold,Richard Armstrong,"Riau No.196, RT 4/RW 10",Sunny,cargo truck,Clothing,Lebih Cepat Sampai,-6.8989124,107.6043304,2.9588631,99.0653646,4.0,11.2,cargo truck
pfpj334368108,Lembong,Depok,James Estrada PhD,Nicholas Wagner,"Buah Batu No.369, RT 8/RW 9",Sunny,pick up truck,Snacks,Lebih Cepat Sampai,-6.9165602,107.610072,-6.40719,106.8158371,8.0,1.6,pick up truck
lqsw315492166,Dago,Medan,John Torres,Mrs. Ashley Snyder,"Kebon Kawung No.738, RT 4/RW 5",Sunny,pick up truck,Toys,Lebih Cepat Sampai,-6.8750079,107.6159521,3.5894617,98.6741623,3.0,4.5,pick up truck
aqyg992872003,Buah Batu,Banda Aceh,Robert Rodriguez,Jessica Henry,"Riau No.394, RT 2/RW 5",Sunny,cargo truck,Clothing,Tepat Waktu,-6.9412463,107.6271905,5.5528455,95.3192908,6.0,9.0,van
vtif035446301,Dago,Binjai,Steven Miller,David Smith,"Riau No.41, RT 2/RW 6",Sunny,cargo truck,Electronics,Lebih Cepat Sampai,-6.8750079,107.6159521,3.6063964,98.4899865,2.0,10.4,cargo truck
iaym853779662,Kebon Kawung,Yogyakarta,Erin Cochran,Eric Mcgrath,"Kebon Kawung No.418, RT 9/RW 10",Sunny,cargo truck,Home,Tepat Waktu,-6.9123708,107.6016929,-7.8012646,110.3646857,1.0,8.2,van
vudw716003479,Dago,Payakumbuh,James Anderson,David Hayes,"Ciwidey No.815, RT 2/RW 8",Sunny,cargo truck,Cosmetics,Terlambat,-6.8750079,107.6159521,-0.2242687,100.6319419,6.0,5.4,van
pjnl401524815,Jalan Braga,Pagar Alam,Rhonda Haley,Tammy Harris,"Jalan Braga No.970, RT 9/RW 3",Sunny,pick up truck,Cosmetics,Terlambat,-6.9168925,107.6091723,-4.0209526,103.2501603,10.0,4.0,pick up truck
mksx005185158,Lembong,Bekasi,Kathy Davis,Christian Lawson,"Buah Batu No.876, RT 1/RW 3",Sunny,cargo truck,Toys,Lebih Cepat Sampai,-6.9165602,107.610072,-6.2349858,106.9945444,2.0,2.4,pick up truck
ecgf366407022,Lembong,Mojokerto,Tracy Cole,Peggy Duran,"Dago No.704, RT 7/RW 2",Sunny,cargo truck,Sports,Terlambat,-6.9165602,107.610072,-7.5413378,112.5094975,5.0,7.5,van
ddxt698168052,Kebon Kawung,Tebing Tinggi,Susan Williams,Taylor Jones,"Buah Batu No.546, RT 5/RW 3",Sunny,pick up truck,Shoes,Tepat Waktu,-6.9123708,107.6016929,3.3273686,99.1623025,5.0,12.5,cargo truck
twnr216766937,Dago,Banjarmasin,Joshua Nelson,Katherine Shepherd,"Riau No.550, RT 8/RW 7",Sunny,pick up truck,Shoes,Lebih Cepat Sampai,-6.8750079,107.6159521,-3.3187496,114.5925828,2.0,3.8,pick up truck
wzkf971221198,Ciwidey,Depok,Marvin Edwards,Charles Huynh,"Dago No.929, RT 7/RW 10",Sunny,pick up truck,Cosmetics,Tepat Waktu,-7.1027234,107.4641673,-6.40719,106.8158371,6.0,3.0,pick up truck
cbev270309855,Jalan Braga,Pontianak,Margaret Henry,Heather George,"Setiabudi No.129, RT 3/RW 8",Sunny,cargo truck,Books,Lebih Cepat Sampai,-6.9168925,107.6091723,-0.0226903,109.3447488,6.0,6.0,van
puob000708451,Dago,Semarang,Steve Jones,Megan Cabrera,"Lembong No.494, RT 9/RW 7",Sunny,pick up truck,Snacks,Lebih Cepat Sampai,-6.8750079,107.6159521,-6.9903988,110.4229104,9.0,1.8,pick up truck
hybs161869277,Setiabudi,Bekasi,Heather Calderon,Jason Pitts,"Riau No.51, RT 7/RW 7",Sunny,pick up truck,Grocery,Tepat Waktu,-6.8689938,107.5934024,-6.2349858,106.9945444,10.0,10.0,van
yrsd523766591,Pasir Kaliki,Palu,John Johnson,Rodney Harris,"Pasir Kaliki No.813, RT 9/RW 5",Sunny,pick up truck,Clothing,Tepat Waktu,-6.9162852,107.5981344,-0.9051548,119.8722373,7.0,12.6,cargo truck
